DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust,Year
2021-06-03,BRIT,Britam Holdings Plc,6,8.3,7.1,7.3,7.2,7.16,0.04,0.56%,29400,-,2021
2021-06-03,CIC,CIC Insurance Group Ltd,1.95,3.5,2.05,2.19,2.08,2.11,-0.03,1.42%,102700,-,2021
2021-06-03,JUB,Jubilee Holdings Ltd,210,392,280,280,280,280,-,-,-,-,2021
2021-06-03,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.94,2.4,2.64,2.5,2.41,0.09,3.73%,2335400,-,2021
2021-06-03,LBTY,Liberty Kenya Holdings Ltd,6.6,10.5,7,7,7,7,-,-,19500,-,2021
2021-06-03,SLAM,Sanlam Kenya Plc,9,14,10.9,10.9,10.9,10.9,-,-,200,-,2021
2021-06-03,CTUM,Centum Investment Company Plc,14.05,24,14.8,15.4,14.9,14.7,0.2,1.36%,42400,-,2021
2021-06-03,HAFR,Home Afrika Ltd,0.33,0.5,0.38,0.4,0.4,0.39,0.01,2.56%,1143000,-,2021
2021-06-03,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2021
2021-06-03,OCH,Olympia Capital Holdings Ltd,1.63,2.6,1.99,1.99,1.99,1.99,-,-,-,-,2021
2021-06-03,TCL,Trans-Century Plc,1.01,2,1.2,1.2,1.2,1.2,-,-,-,-,2021
2021-06-03,NSE,Nairobi Securities Exchange Plc,6.5,9.74,9,9.5,9.22,9.38,-0.16,1.71%,146400,-,2021
2021-06-03,BOC,BOC Kenya Plc,54,75.25,68,68,68,73,-5,6.85%,100,-,2021
2021-06-03,BAT,British American Tobacco Kenya Plc,317,500,468,468,468,468,-,-,-,-,2021
2021-06-03,CARB,Carbacid Investments Plc,7.9,13,11.35,11.4,11.4,11.4,-,-,11100,-,2021
2021-06-03,EABL,East African Breweries Ltd,148,194,186,190,190,189.5,0.5,0.26%,313100,-,2021
2021-06-03,FTGH,Flame Tree Group Holdings Ltd,1.1,1.5,1.3,1.38,1.3,1.38,-0.08,5.80%,79900,-,2021
2021-06-03,ORCH,Kenya Orchards Ltd,10.4,12.25,10.4,10.4,10.4,10.4,-,-,-,-,2021
2021-06-03,UNGA,Unga Group Ltd,26.1,33,30,30,30,30,-,-,-,-,2021
2021-06-03,SCOM,Safaricom Plc,25.95,43.45,40.5,41.75,41,41.1,-0.1,0.24%,4545100,-,2021
2021-06-03,FAHR,Stanlib Fahari Income-REIT,4.98,7.34,6,6.06,6.02,6,0.02,0.33%,6000,-,2021
2021-06-03,GLD,ABSA NewGold ETF,"1,855.00","2,100.00","1,890.00","1,890.00","1,890.00","1,890.00",-,-,-,-,2021
2021-06-03,^FNK15,FTSE NSE Kenya 15 Index,152.56,213.52,197.73,201.12,199.42,199.83,-0.41,0.21%,-,-,2021
2021-06-03,^FNK25,FTSE NSE Kenya 25 Index,167.57,238.93,224.35,228.58,225.95,226.32,-0.37,0.16%,-,-,2021
2021-06-03,^N20I,NSE 20-Share Index,"1,723.96","1,987.50","1,911.64","1,911.64","1,911.64","1,899.68",11.96,0.63%,-,-,2021
2021-06-03,^N25I,NSE 25-Share Index,"2,935.01","3,911.79","3,694.54","3,694.54","3,694.54","3,701.41",-6.87,0.19%,-,-,2021
2021-06-03,^NASI,NSE All-Share Index,127.01,179.45,170.94,170.94,170.94,171.19,-0.25,0.15%,-,-,2021
2021-06-03,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,511.03","2,189.72","2,069.23","2,069.23","2,069.23","2,072.25",-3.02,0.15%,-,-,2021
2021-06-03,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,201.29","1,740.41","1,652.70","1,652.70","1,652.70","1,656.65",-3.95,0.24%,-,-,2021
2021-06-04,EGAD,Eaagads Ltd,10,15,13,14,13.35,14,-0.65,4.64%,11800,-,2021
2021-06-04,KUKZ,Kakuzi Plc,351,415,380,380,380,380,-,-,-,-,2021
2021-06-04,KAPC,Kapchorua Tea Kenya Plc,68.5,101,81,81,81,82.25,-1.25,1.52%,100,-,2021
2021-06-04,LIMT,Limuru Tea Plc,260,400,340,340,340,340,-,-,-,-,2021
2021-06-04,SASN,Sasini Plc,16,20,18.25,18.25,18.25,18.65,-0.4,2.14%,300,-,2021
2021-06-04,WTK,Williamson Tea Kenya Plc,119,154.75,135,142.75,135.75,144.25,-8.5,5.89%,1000,-,2021
2021-06-04,CGEN,Car and General (K) Ltd,20,37.8,24.2,24.2,24.2,24.2,-,-,100,-,2021
2021-06-04,ABSA,ABSA Bank Kenya Plc,8.5,10.8,9.52,9.9,9.78,9.5,0.28,2.95%,999600,-,2021
2021-06-04,BKG,BK Group Plc,12.15,35.5,26,26,26,26,-,-,1000,-,2021
2021-06-04,COOP,Co-operative Bank of Kenya Ltd,10.2,14.05,12.1,12.4,12.25,12.25,-,-,1690500,-,2021
2021-06-04,DTK,Diamond Trust Bank Kenya Ltd,57.5,78.5,60,60,60,59.75,0.25,0.42%,503100,-,2021
2021-06-04,EQTY,Equity Group Holdings Plc,28,50.75,42,43,42.85,42.3,0.55,1.30%,3440400,-,2021
2021-06-04,HFCK,HF Group Ltd,2.86,5.48,3.6,3.65,3.65,3.6,0.05,1.39%,9400,-,2021
2021-06-04,IMH,I & M Holdings Plc,20.5,27.25,21.5,22.5,22,21.3,0.7,3.29%,16900,-,2021
2021-06-04,KCB,KCB Group Plc,30,47,41.8,42.95,42.25,42,0.25,0.60%,665200,-,2021
2021-06-04,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,2021
2021-06-04,NCBA,NCBA Group Plc,20,27.85,25.65,26.65,26.1,26.5,-0.4,1.51%,65000,-,2021
2021-06-04,SBIC,Stanbic Holdings Plc,72.25,93,80,80,80,80,-,-,-,-,2021
2021-06-04,SCBK,Standard Chartered Bank Kenya Ltd,127,170,129.5,132,130,131,-1,0.76%,86900,-,2021
2021-06-04,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2021
2021-06-04,EVRD,Eveready East Africa Ltd,0.85,1.5,0.95,1.03,0.96,0.98,-0.02,2.04%,6700,-,2021
2021-06-04,XPRS,Express Kenya Plc,2.5,4.9,4.5,4.5,4.5,4.45,0.05,1.12%,100,-,2021
2021-06-04,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,2021
2021-06-04,LKL,Longhorn Publishers Plc,3.7,5,4,4.2,4,4.04,-0.04,0.99%,11400,-,2021
2021-06-04,NBV,Nairobi Business Ventures Ltd,0.55,13.8,5.3,5.8,5.46,5.52,-0.06,1.09%,83600,-,2021
2021-06-04,NMG,Nation Media Group Plc,9,26.5,21.7,23,22.6,22.6,-,-,186300,-,2021
2021-06-04,SMER,Sameer Africa Plc,2.46,4.2,3.25,3.5,3.27,3.5,-0.23,6.57%,2700,-,2021
2021-06-04,SGL,Standard Group Plc,15,26.3,16.25,16.25,16.25,16.25,-,-,-,-,2021
2021-06-04,TPSE,TPS Eastern Africa (Serena) Ltd,13.1,18,14,14,14,13.85,0.15,1.08%,12900,-,2021
2021-06-04,UCHM,Uchumi Supermarket Plc,0.2,0.35,0.23,0.26,0.24,0.24,-,-,30900,-,2021
2021-06-04,SCAN,WPP ScanGroup Plc,4.32,9.26,5.38,5.44,5.42,5.56,-0.14,2.52%,25400,-,2021
2021-06-04,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2021
2021-06-04,BAMB,Bamburi Cement Ltd,19.05,47.05,37,38,37.3,38.65,-1.35,3.49%,700,-,2021
2021-06-04,CRWN,Crown Paints Kenya Plc,19.05,49,38.6,38.6,38.6,38.6,-,-,200,-,2021
2021-06-04,CABL,East African Cables Ltd,1.18,2.02,1.2,1.3,1.21,1.2,0.01,0.83%,15500,-,2021
2021-06-04,PORT,East African Portland Cement Ltd,7.2,16,7.8,8,7.9,8,-0.1,1.25%,2000,-,2021
2021-06-04,KEGN,Kenya Electricity Generating Company Plc,3.9,6,3.97,4,3.99,3.98,0.01,0.25%,432200,-,2021
2021-06-04,KPLC-P4,KPLC-P4,4.5,5,4.53,4.53,4.53,4.53,-,-,-,-,2021
2021-06-04,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2021
2021-06-04,KPLC,Kenya Power and Lighting Company Plc,1.16,1.96,1.33,1.37,1.35,1.3,0.05,3.85%,135700,-,2021
2021-06-04,TOTL,Total Kenya Ltd,21,26.75,24.4,26,25.25,24.85,0.4,1.61%,1300,-,2021
2021-06-04,UMME,Umeme Ltd,5.4,7.6,6.08,6.08,6.08,6.08,-,-,2300,-,2021
2021-06-04,BRIT,Britam Holdings Plc,6,8.3,7.12,7.2,7.12,7.2,-0.08,1.11%,2800,-,2021
2021-06-04,CIC,CIC Insurance Group Ltd,1.95,3.5,2.06,2.19,2.07,2.08,-0.01,0.48%,34800,-,2021
2021-06-04,JUB,Jubilee Holdings Ltd,210,392,279.75,280,280,280,-,-,7500,-,2021
2021-06-04,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.94,2.41,2.5,2.5,2.5,-,-,161100,-,2021
2021-06-04,LBTY,Liberty Kenya Holdings Ltd,6.6,10.5,7,7,7,7,-,-,23000,-,2021
2021-06-04,SLAM,Sanlam Kenya Plc,9,14,10.5,10.5,10.5,10.9,-0.4,3.67%,200,-,2021
2021-06-04,CTUM,Centum Investment Company Plc,14.05,24,14.85,15.6,15.1,14.9,0.2,1.34%,19300,-,2021
2021-06-04,HAFR,Home Afrika Ltd,0.33,0.5,0.4,0.43,0.42,0.4,0.02,5.00%,8800,-,2021
2021-06-04,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2021
2021-06-04,OCH,Olympia Capital Holdings Ltd,1.63,2.6,1.99,1.99,1.99,1.99,-,-,-,-,2021
2021-06-04,TCL,Trans-Century Plc,1.01,1.92,1.22,1.22,1.22,1.2,0.02,1.67%,1000,-,2021
2021-06-04,NSE,Nairobi Securities Exchange Plc,6.5,9.74,8.92,9.4,9.02,9.22,-0.2,2.17%,20700,-,2021
2021-06-04,BOC,BOC Kenya Plc,55,75.25,68,68,68,68,-,-,200,-,2021
2021-06-04,BAT,British American Tobacco Kenya Plc,317,500,465,469.75,465.25,468,-2.75,0.59%,2600,-,2021
2021-06-04,CARB,Carbacid Investments Plc,7.9,13,11,11.35,11.3,11.4,-0.1,0.88%,2200,-,2021
2021-06-04,EABL,East African Breweries Ltd,148,194,186,191,190,190,-,-,105400,-,2021
2021-06-04,FTGH,Flame Tree Group Holdings Ltd,1.1,1.5,1.3,1.38,1.31,1.3,0.01,0.77%,16400,-,2021
2021-06-04,ORCH,Kenya Orchards Ltd,10.4,12.25,10.4,10.4,10.4,10.4,-,-,-,-,2021
2021-06-04,UNGA,Unga Group Ltd,26.1,33,30,30,30,30,-,-,-,-,2021
2021-06-04,SCOM,Safaricom Plc,27,43.45,40.2,41.1,40.5,41,-0.5,1.22%,1004200,-,2021
2021-06-04,FAHR,Stanlib Fahari Income-REIT,4.98,7.34,6.28,6.28,6.28,6.02,0.26,4.32%,1600,-,2021
2021-06-04,GLD,ABSA NewGold ETF,"1,855.00","2,100.00","1,890.00","1,890.00","1,890.00","1,890.00",-,-,-,-,2021
2021-06-04,^FNK15,FTSE NSE Kenya 15 Index,152.56,216.05,198.27,200.77,199.7,199.42,0.28,0.14%,-,-,2021
2021-06-04,^FNK25,FTSE NSE Kenya 25 Index,167.57,241.03,223.69,226.7,225.02,225.95,-0.93,0.41%,-,-,2021
2021-06-04,^N20I,NSE 20-Share Index,"1,723.96","1,987.50","1,908.82","1,908.82","1,908.82","1,911.64",-2.82,0.15%,-,-,2021
2021-06-04,^N25I,NSE 25-Share Index,"2,935.01","3,939.02","3,692.00","3,692.00","3,692.00","3,694.54",-2.54,0.07%,-,-,2021
2021-06-04,^NASI,NSE All-Share Index,129.24,180.56,169.87,169.87,169.87,170.94,-1.07,0.63%,-,-,2021
2021-06-04,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,511.03","2,216.91","2,070.91","2,070.91","2,070.91","2,069.23",1.68,0.08%,-,-,2021
2021-06-04,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,201.29","1,751.20","1,653.27","1,653.27","1,653.27","1,652.70",0.57,0.03%,-,-,2021
2021-06-07,EGAD,Eaagads Ltd,10,15,13,14,13.15,13.35,-0.2,1.50%,1400,-,2021
2021-06-07,KUKZ,Kakuzi Plc,351,415,380,380,380,380,-,-,-,-,2021
2021-06-07,KAPC,Kapchorua Tea Kenya Plc,68.5,101,81,81,81,81,-,-,200,-,2021
2021-06-07,LIMT,Limuru Tea Plc,260,400,340,340,340,340,-,-,-,-,2021
2021-06-07,SASN,Sasini Plc,16,20,18,18,18,18.25,-0.25,1.37%,1000,-,2021
2021-06-07,WTK,Williamson Tea Kenya Plc,119,154.75,135.75,135.75,135.75,135.75,-,-,-,-,2021
2021-06-07,CGEN,Car and General (K) Ltd,20,37.8,24.2,24.2,24.2,24.2,-,-,1500,-,2021
2021-06-07,ABSA,ABSA Bank Kenya Plc,8.5,10.8,9.74,9.96,9.86,9.78,0.08,0.82%,53900,-,2021
2021-06-07,BKG,BK Group Plc,12.15,32.4,26.25,26.25,26.25,26,0.25,0.96%,1200,-,2021
2021-06-07,COOP,Co-operative Bank of Kenya Ltd,10.2,14.05,12.1,12.2,12.15,12.25,-0.1,0.82%,1302500,-,2021
2021-06-07,DTK,Diamond Trust Bank Kenya Ltd,57.5,78.5,59,62,60,60,-,-,52000,-,2021
2021-06-07,EQTY,Equity Group Holdings Plc,28,50.75,42.5,43.45,43,42.85,0.15,0.35%,1278600,-,2021
2021-06-07,HFCK,HF Group Ltd,2.86,5.48,3.6,4,3.8,3.65,0.15,4.11%,210000,-,2021
2021-06-07,IMH,I & M Holdings Plc,20.5,27.25,22,22.45,22,22,-,-,93900,-,2021
2021-06-07,KCB,KCB Group Plc,30,47,42.1,43,42.25,42.25,-,-,332200,-,2021
2021-06-07,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,2021
2021-06-07,NCBA,NCBA Group Plc,20,27.85,25.65,26.1,26.1,26.1,-,-,157000,-,2021
2021-06-07,SBIC,Stanbic Holdings Plc,72.25,93,80,80,80,80,-,-,400,-,2021
2021-06-07,SCBK,Standard Chartered Bank Kenya Ltd,127,170,129.75,130,130,130,-,-,47400,-,2021
2021-06-07,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2021
2021-06-07,EVRD,Eveready East Africa Ltd,0.85,1.5,0.95,1,0.97,0.96,0.01,1.04%,2300,-,2021
2021-06-07,XPRS,Express Kenya Plc,2.5,4.87,4.4,4.4,4.4,4.5,-0.1,2.22%,2000,-,2021
2021-06-07,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,2021
2021-06-07,LKL,Longhorn Publishers Plc,3.7,5,4.1,4.19,4.17,4,0.17,4.25%,400,-,2021
2021-06-07,NBV,Nairobi Business Ventures Ltd,0.54,13.8,5.68,6,5.8,5.46,0.34,6.23%,216500,-,2021
2021-06-07,NMG,Nation Media Group Plc,9,26.5,22,22.75,22.35,22.6,-0.25,1.11%,197400,-,2021
2021-06-07,SMER,Sameer Africa Plc,2.46,4.2,3.27,3.5,3.46,3.27,0.19,5.81%,4600,-,2021
2021-06-07,SGL,Standard Group Plc,15,26.3,16.25,16.25,16.25,16.25,-,-,100,-,2021
2021-06-07,TPSE,TPS Eastern Africa (Serena) Ltd,13.1,18,15,15,15,14,1,7.14%,300,-,2021
2021-06-07,UCHM,Uchumi Supermarket Plc,0.2,0.35,0.22,0.26,0.25,0.24,0.01,4.17%,35800,-,2021
2021-06-07,SCAN,WPP ScanGroup Plc,4.42,10.55,5.38,5.42,5.4,5.42,-0.02,0.37%,29000,-,2021
2021-06-07,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2021
2021-06-07,BAMB,Bamburi Cement Ltd,19.05,47.05,36.4,38.7,37.1,37.3,-0.2,0.54%,47600,-,2021
2021-06-07,CRWN,Crown Paints Kenya Plc,19.05,49,38.6,38.6,38.6,38.6,-,-,300,-,2021
2021-06-07,CABL,East African Cables Ltd,1.18,2.1,1.2,1.3,1.23,1.21,0.02,1.65%,27800,-,2021
2021-06-07,PORT,East African Portland Cement Ltd,7.2,16,7.9,7.9,7.9,7.9,-,-,-,-,2021
2021-06-07,KEGN,Kenya Electricity Generating Company Plc,3.9,6,3.95,4,3.97,3.99,-0.02,0.50%,577200,-,2021
2021-06-07,KPLC-P4,KPLC-P4,4.5,5,4.53,4.53,4.53,4.53,-,-,-,-,2021
2021-06-07,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2021
2021-06-07,KPLC,Kenya Power and Lighting Company Plc,1.16,2,1.3,1.35,1.33,1.35,-0.02,1.48%,259400,-,2021
2021-06-07,TOTL,Total Kenya Ltd,21,26.75,24.7,26,24.8,25.25,-0.45,1.78%,24400,-,2021
2021-06-07,UMME,Umeme Ltd,5.4,7.6,6.38,6.38,6.38,6.08,0.3,4.93%,300,-,2021
2021-06-07,BRIT,Britam Holdings Plc,6,8.3,7.1,7.2,7.12,7.12,-,-,32100,-,2021
2021-06-07,CIC,CIC Insurance Group Ltd,1.95,3.5,2.06,2.2,2.11,2.07,0.04,1.93%,96300,-,2021
2021-06-07,JUB,Jubilee Holdings Ltd,210,392,299,300,299.75,280,19.75,7.05%,4200,-,2021
2021-06-07,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.94,2.42,2.5,2.47,2.5,-0.03,1.20%,1539700,-,2021
2021-06-07,LBTY,Liberty Kenya Holdings Ltd,6.6,10.5,6.8,6.82,6.8,7,-0.2,2.86%,3400,-,2021
2021-06-07,SLAM,Sanlam Kenya Plc,9,14,9.9,11,10.85,10.5,0.35,3.33%,800,-,2021
2021-06-07,CTUM,Centum Investment Company Plc,14.05,24,15.25,16.55,15.75,15.1,0.65,4.30%,31400,-,2021
2021-06-07,HAFR,Home Afrika Ltd,0.33,0.5,0.39,0.43,0.4,0.42,-0.02,4.76%,31800,-,2021
2021-06-07,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2021
2021-06-07,OCH,Olympia Capital Holdings Ltd,1.63,2.6,1.99,1.99,1.99,1.99,-,-,2500,-,2021
2021-06-07,TCL,Trans-Century Plc,1.01,1.94,1.13,1.22,1.21,1.22,-0.01,0.82%,600,-,2021
2021-06-07,NSE,Nairobi Securities Exchange Plc,6.5,9.74,8.6,8.76,8.64,9.02,-0.38,4.21%,12000,-,2021
2021-06-07,BOC,BOC Kenya Plc,54,75.25,68,68,68,68,-,-,-,-,2021
2021-06-07,BAT,British American Tobacco Kenya Plc,317,500,461,469,465,465.25,-0.25,0.05%,8300,-,2021
2021-06-07,CARB,Carbacid Investments Plc,7.9,13,10.7,11.3,11.15,11.3,-0.15,1.33%,8900,-,2021
2021-06-07,EABL,East African Breweries Ltd,148,194,187,191,190,190,-,-,1395100,-,2021
2021-06-07,FTGH,Flame Tree Group Holdings Ltd,1.1,1.5,1.28,1.42,1.29,1.31,-0.02,1.53%,5400,-,2021
2021-06-07,ORCH,Kenya Orchards Ltd,10.4,12.25,10.4,10.4,10.4,10.4,-,-,-,-,2021
2021-06-07,UNGA,Unga Group Ltd,26.1,33,30,30,30,30,-,-,600,-,2021
2021-06-07,SCOM,Safaricom Plc,26.4,43.45,40.5,41,40.55,40.5,0.05,0.12%,3101100,-,2021
2021-06-07,FAHR,Stanlib Fahari Income-REIT,4.98,7.34,6.08,6.3,6.14,6.28,-0.14,2.23%,9700,-,2021
2021-06-07,GLD,ABSA NewGold ETF,"1,855.00","2,100.00","1,890.00","1,890.00","1,890.00","1,890.00",-,-,-,-,2021
2021-06-07,^FNK15,FTSE NSE Kenya 15 Index,152.56,214.84,198.89,200.98,199.96,199.7,0.26,0.13%,-,-,2021
2021-06-07,^FNK25,FTSE NSE Kenya 25 Index,167.57,239.16,224.66,226.65,225.24,225.02,0.22,0.10%,-,-,2021
2021-06-07,^N20I,NSE 20-Share Index,"1,723.96","1,987.50","1,904.15","1,904.15","1,904.15","1,908.82",-4.67,0.24%,-,-,2021
2021-06-07,^N25I,NSE 25-Share Index,"2,935.01","3,917.17","3,700.23","3,700.23","3,700.23","3,692.00",8.23,0.22%,-,-,2021
2021-06-07,^NASI,NSE All-Share Index,129.24,179.45,170.18,170.18,170.18,169.87,0.31,0.18%,-,-,2021
2021-06-07,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,511.03","2,206.44","2,071.09","2,071.09","2,071.09","2,070.91",0.18,0.01%,-,-,2021
2021-06-07,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,201.29","1,746.09","1,652.65","1,652.65","1,652.65","1,653.27",-0.62,0.04%,-,-,2021
2021-06-08,EGAD,Eaagads Ltd,10,15,12,13,12.2,13.15,-0.95,7.22%,5000,-,2021
2021-06-08,KUKZ,Kakuzi Plc,351,415,380,380,380,380,-,-,-,-,2021
2021-06-08,KAPC,Kapchorua Tea Kenya Plc,68.5,101,82.25,82.25,82.25,81,1.25,1.54%,500,-,2021
2021-06-08,LIMT,Limuru Tea Plc,260,400,340,340,340,340,-,-,-,-,2021
2021-06-08,SASN,Sasini Plc,16,20,18,18,18,18,-,-,66000,-,2021
2021-06-08,WTK,Williamson Tea Kenya Plc,119,154.75,140,140,140,135.75,4.25,3.13%,1200,-,2021
2021-06-08,CGEN,Car and General (K) Ltd,20,37.8,24.2,24.2,24.2,24.2,-,-,-,-,2021
2021-06-08,ABSA,ABSA Bank Kenya Plc,8.5,10.8,9.86,10,9.94,9.86,0.08,0.81%,205500,-,2021
2021-06-08,BKG,BK Group Plc,12.15,32.4,26,26,26,26.25,-0.25,0.95%,5200,-,2021
2021-06-08,COOP,Co-operative Bank of Kenya Ltd,10.2,14.05,12.2,12.45,12.3,12.15,0.15,1.23%,932200,-,2021
2021-06-08,DTK,Diamond Trust Bank Kenya Ltd,57.5,78.5,58,60,59,60,-1,1.67%,234400,-,2021
2021-06-08,EQTY,Equity Group Holdings Plc,28,50.75,43.5,44.25,43.95,43,0.95,2.21%,3027700,-,2021
2021-06-08,HFCK,HF Group Ltd,2.86,5.48,3.66,4,3.78,3.8,-0.02,0.53%,4600,-,2021
2021-06-08,IMH,I & M Holdings Plc,20.5,27.25,21.5,22,21.5,22,-0.5,2.27%,67100,-,2021
2021-06-08,KCB,KCB Group Plc,30,47,42.25,43,42.5,42.25,0.25,0.59%,866000,-,2021
2021-06-08,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,2021
2021-06-08,NCBA,NCBA Group Plc,20,27.85,26,26.7,26,26.1,-0.1,0.38%,445900,-,2021
2021-06-08,SBIC,Stanbic Holdings Plc,72.25,93,82,82,82,80,2,2.50%,600,-,2021
2021-06-08,SCBK,Standard Chartered Bank Kenya Ltd,127,170,129.5,130,130,130,-,-,88000,-,2021
2021-06-08,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2021
2021-06-08,EVRD,Eveready East Africa Ltd,0.85,1.5,0.94,1.02,0.96,0.97,-0.01,1.03%,900,-,2021
2021-06-08,XPRS,Express Kenya Plc,2.5,4.87,4.4,4.4,4.4,4.4,-,-,-,-,2021
2021-06-08,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,2021
2021-06-08,LKL,Longhorn Publishers Plc,3.7,5,4.2,4.2,4.2,4.17,0.03,0.72%,300,-,2021
2021-06-08,NBV,Nairobi Business Ventures Ltd,0.54,13.8,5.5,6.36,5.98,5.8,0.18,3.10%,132700,-,2021
2021-06-08,NMG,Nation Media Group Plc,9,26.5,22.4,22.85,22.75,22.35,0.4,1.79%,156500,-,2021
2021-06-08,SMER,Sameer Africa Plc,2.46,4.2,3.5,3.5,3.5,3.46,0.04,1.16%,100,-,2021
2021-06-08,SGL,Standard Group Plc,15,26.3,15,15,15,16.25,-1.25,7.69%,300,-,2021
2021-06-08,TPSE,TPS Eastern Africa (Serena) Ltd,13.1,18,15,15,15,15,-,-,2100,-,2021
2021-06-08,UCHM,Uchumi Supermarket Plc,0.2,0.35,0.23,0.26,0.25,0.25,-,-,10500,-,2021
2021-06-08,SCAN,WPP ScanGroup Plc,4.42,10.55,5.2,5.4,5.22,5.4,-0.18,3.33%,11800,-,2021
2021-06-08,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2021
2021-06-08,BAMB,Bamburi Cement Ltd,19.05,47.05,36,37.5,37.2,37.1,0.1,0.27%,2300,-,2021
2021-06-08,CRWN,Crown Paints Kenya Plc,19.05,49,38.5,38.5,38.5,38.6,-0.1,0.26%,800,-,2021
2021-06-08,CABL,East African Cables Ltd,1.18,2.1,1.25,1.33,1.29,1.23,0.06,4.88%,200,-,2021
2021-06-08,PORT,East African Portland Cement Ltd,7.2,16,7.32,7.32,7.32,7.9,-0.58,7.34%,100,-,2021
2021-06-08,KEGN,Kenya Electricity Generating Company Plc,3.9,6,3.95,3.98,3.97,3.97,-,-,184800,-,2021
2021-06-08,KPLC-P4,KPLC-P4,4.5,5,4.53,4.53,4.53,4.53,-,-,-,-,2021
2021-06-08,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2021
2021-06-08,KPLC,Kenya Power and Lighting Company Plc,1.16,2,1.32,1.35,1.33,1.33,-,-,165300,-,2021
2021-06-08,TOTL,Total Kenya Ltd,21,26.75,24.7,25,24.75,24.8,-0.05,0.20%,48700,-,2021
2021-06-08,UMME,Umeme Ltd,5.4,7.6,6,6.08,6.04,6.38,-0.34,5.33%,400,-,2021
2021-06-08,BRIT,Britam Holdings Plc,6,8.3,7.1,7.3,7.2,7.12,0.08,1.12%,58700,-,2021
2021-06-08,CIC,CIC Insurance Group Ltd,1.95,3.5,2.2,2.2,2.2,2.11,0.09,4.27%,9600,-,2021
2021-06-08,JUB,Jubilee Holdings Ltd,210,392,300,304,300.25,299.75,0.5,0.17%,18400,-,2021
2021-06-08,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.94,2.4,2.6,2.47,2.47,-,-,873400,-,2021
2021-06-08,LBTY,Liberty Kenya Holdings Ltd,6.6,10.5,7.3,7.3,7.3,6.8,0.5,7.35%,100,-,2021
2021-06-08,SLAM,Sanlam Kenya Plc,9,14,9.9,9.9,9.9,10.85,-0.95,8.76%,16400,-,2021
2021-06-08,CTUM,Centum Investment Company Plc,14.05,24,15.5,16.55,16,15.75,0.25,1.59%,56700,-,2021
2021-06-08,HAFR,Home Afrika Ltd,0.33,0.5,0.38,0.43,0.41,0.4,0.01,2.50%,11900,-,2021
2021-06-08,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2021
2021-06-08,OCH,Olympia Capital Holdings Ltd,1.63,2.6,1.99,1.99,1.99,1.99,-,-,-,-,2021
2021-06-08,TCL,Trans-Century Plc,1.01,1.94,1.22,1.22,1.22,1.21,0.01,0.83%,100,-,2021
2021-06-08,NSE,Nairobi Securities Exchange Plc,6.5,9.74,8,8.6,8.26,8.64,-0.38,4.40%,166200,-,2021
2021-06-08,BOC,BOC Kenya Plc,54,75.25,68,68,68,68,-,-,-,-,2021
