DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust,Year
2020-07-17,LBTY,Liberty Kenya Holdings Ltd,6.8,10.65,7.86,8,7.9,7.86,0.04,0.51%,1300,-,2020
2020-07-17,SLAM,Sanlam Kenya Plc,11,18.8,14,14,14,14,-,-,200,-,2020
2020-07-17,CTUM,Centum Investment Company Plc,15.15,29.5,22.8,24,23.05,23.45,-0.4,1.71%,14000,-,2020
2020-07-17,HAFR,Home Afrika Ltd,0.3,0.6,0.48,0.48,0.48,0.48,-,-,88200,-,2020
2020-07-17,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-,2020
2020-07-17,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.5,2.5,2.5,2.44,0.06,2.46%,300,-,2020
2020-07-17,TCL,Trans-Century Plc,1.1,2.68,2.3,2.68,2.35,2.52,-0.17,6.75%,65100,-,2020
2020-07-17,NSE,Nairobi Securities Exchange Plc,6.5,12,6.52,7,6.88,6.88,-,-,42300,-,2020
2020-07-17,BOC,BOC Kenya Plc,53,72,54,54,54,55,-1,1.82%,800,-,2020
2020-07-17,BAT,British American Tobacco Kenya Plc,305,500,309.75,310,310,310,-,-,30800,-,2020
2020-07-17,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9,-,-,3800,-,2020
2020-07-17,EABL,East African Breweries Ltd,135,222.25,160,160,160,156.75,3.25,2.07%,700,-,2020
2020-07-17,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.43,1.43,1.43,1.35,0.08,5.93%,11500,-,2020
2020-07-17,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-,2020
2020-07-17,UNGA,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-,2020
2020-07-17,SCOM,Safaricom Plc,23.5,37,26.9,27.25,27,27,-,-,10761300,-,2020
2020-07-17,FAHR,Stanlib Fahari Income-REIT,4.98,10,5.8,6,5.8,5.82,-0.02,0.34%,7900,-,2020
2020-07-17,GLD,ABSA NewGold ETF,1470,2100,1835,1835,1835,1835,-,-,-,-,2020
2020-07-17,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,165.6,167.12,166.43,166,0.43,0.26%,-,-,2020
2020-07-17,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,175.11,176.48,175.72,175.43,0.29,0.17%,-,-,2020
2020-07-17,^N20I,NSE 20-Share Index,1723.96,2647.58,1909.36,1909.36,1909.36,1906.43,2.93,0.15%,-,-,2020
2020-07-17,^N25I,NSE 25-Share Index,2935.01,4163.56,3107.31,3107.31,3107.31,3107.19,0.12,-,-,-,2020
2020-07-17,^NASI,NSE All-Share Index,124.3,169.35,132.25,132.25,132.25,131.98,0.27,0.20%,-,-,2020
2020-07-17,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1613.71,1613.71,1613.71,1611.42,2.29,0.14%,-,-,2020
2020-07-17,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1293.67,1293.67,1293.67,1290.63,3.04,0.24%,-,-,2020
2020-07-20,EGAD,Eaagads Ltd,8.2,14.5,10,10,10,9.9,0.1,1.01%,500,-,2020
2020-07-20,KUKZ,Kakuzi Plc,300,397,360,360,360,328,32,9.76%,100,-,2020
2020-07-20,KAPC,Kapchorua Tea Kenya Plc,59,90,90,90,90,88.5,1.5,1.69%,100,-,2020
2020-07-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,-,-,-,-,2020
2020-07-20,SASN,Sasini Plc,14.8,20,16.4,17.7,17.4,16.3,1.1,6.75%,400,-,2020
2020-07-20,WTK,Williamson Tea Kenya Plc,92,150,140,150,143.25,137,6.25,4.56%,7600,-,2020
2020-07-20,CGEN,Car and General (K) Ltd,20,26,22.5,22.5,22.5,22.5,-,-,-,-,2020
2020-07-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.1,9.2,9.18,9.18,-,-,194300,-,2020
2020-07-20,BKG,BK Group Plc,12.15,22.7,16.7,16.7,16.7,16.7,-,-,-,-,2020
2020-07-20,COOP,Co-operative Bank of Kenya Ltd,10.2,16,11.75,11.85,11.8,11.85,-0.05,0.42%,13600,-,2020
2020-07-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,118,69,69,69,69,-,-,1300,-,2020
2020-07-20,EQTY,Equity Group Holdings Plc,28,54,33.6,34,33.85,34,-0.15,0.44%,457100,-,2020
2020-07-20,HFCK,HF Group Ltd,2.86,6.1,3.96,4,3.99,4,-0.01,0.25%,25300,-,2020
2020-07-20,IMH,I & M Holdings Plc,42.5,59,48.5,50,49.25,49.85,-0.6,1.20%,3900,-,2020
2020-07-20,KCB,KCB Group Plc,30,53,34.95,35.5,35.05,35.25,-0.2,0.57%,54800,-,2020
2020-07-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,2020
2020-07-20,NCBA,NCBA Group Plc,20,33.18,25.85,26.4,26.1,25.2,0.9,3.57%,7800,-,2020
2020-07-20,SBIC,Stanbic Holdings Plc,72.25,118.5,78.5,78.5,78.5,78.5,-,-,-,-,2020
2020-07-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,159.5,160,159.75,160,-0.25,0.16%,1000,-,2020
2020-07-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2020
2020-07-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.99,1.09,1.07,1.03,0.04,3.88%,700,-,2020
2020-07-20,XPRS,Express Kenya Plc,2.5,6.5,4,4.15,4.01,4.13,-0.12,2.91%,5400,-,2020
2020-07-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,-,-,-,-,2020
2020-07-20,LKL,Longhorn Publishers Plc,4.21,6.5,4.75,4.75,4.75,4.75,-,-,-,-,2020
2020-07-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.6,0.6,0.6,0.6,-,-,200,-,2020
2020-07-20,NMG,Nation Media Group Plc,9,37.75,12,12.65,12.1,12.65,-0.55,4.35%,155800,-,2020
2020-07-20,SMER,Sameer Africa Plc,1.91,4.62,4.09,4.1,4.1,4.26,-0.16,3.76%,58100,-,2020
2020-07-20,SGL,Standard Group Plc,18,27,24.9,24.9,24.9,24.9,-,-,-,-,2020
2020-07-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,13.1,13.1,13.1,13.4,-0.3,2.24%,1500,-,2020
2020-07-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.35,0.36,0.35,0.36,-0.01,2.78%,16600,-,2020
2020-07-20,SCAN,WPP ScanGroup Plc,5.8,25,19.5,20,19.6,19.7,-0.1,0.51%,234400,-,2020
2020-07-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2020
2020-07-20,BAMB,Bamburi Cement Ltd,19.05,72.75,26.5,28.5,26.9,26.2,0.7,2.67%,2800,-,2020
2020-07-20,CRWN,Crown Paints Kenya Plc,36,66,46.9,46.9,46.9,46.9,-,-,-,-,2020
2020-07-20,CABL,East African Cables Ltd,1.26,2.55,2.29,2.4,2.36,2.29,0.07,3.06%,57700,-,2020
2020-07-20,PORT,East African Portland Cement Ltd,10,16,13.85,13.85,13.85,13.85,-,-,-,-,2020
2020-07-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.74,5.98,5.9,5.94,-0.04,0.67%,1361400,-,2020
2020-07-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-,2020
2020-07-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2020
2020-07-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3,1.9,1.94,1.91,1.92,-0.01,0.52%,234900,-,2020
2020-07-20,TOTL,Total Kenya Ltd,21,29,24,24,24,24,-,-,100,-,2020
2020-07-20,UMME,Umeme Ltd,5.86,8.6,7.58,7.58,7.58,7.56,0.02,0.26%,2500,-,2020
2020-07-20,BRIT,Britam Holdings Plc,5.7,10.65,7.4,7.5,7.42,7.5,-0.08,1.07%,5400,-,2020
2020-07-20,CIC,CIC Insurance Group Ltd,1.95,3,2.35,2.35,2.35,2.35,-,-,15900,-,2020
2020-07-20,JUB,Jubilee Holdings Ltd,210,360,240,240,240,250,-10,4.00%,2700,-,2020
2020-07-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.4,2.48,2.41,2.4,0.01,0.42%,93200,-,2020
2020-07-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.65,7.9,7.9,7.9,7.9,-,-,200,-,2020
2020-07-20,SLAM,Sanlam Kenya Plc,11,18.8,13.9,13.9,13.9,14,-0.1,0.71%,200,-,2020
2020-07-20,CTUM,Centum Investment Company Plc,15.15,29.5,23,24,23.2,23.05,0.15,0.65%,7200,-,2020
2020-07-20,HAFR,Home Afrika Ltd,0.3,0.6,0.46,0.48,0.48,0.48,-,-,2700,-,2020
2020-07-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-,2020
2020-07-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.5,2.5,2.5,2.5,-,-,100,-,2020
2020-07-20,TCL,Trans-Century Plc,1.1,2.68,2.3,2.5,2.34,2.35,-0.01,0.43%,263700,-,2020
2020-07-20,NSE,Nairobi Securities Exchange Plc,6.5,12,6.9,7,7,6.88,0.12,1.74%,13600,-,2020
2020-07-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-,2020
2020-07-20,BAT,British American Tobacco Kenya Plc,305,500,310,310,310,310,-,-,1000400,-,2020
2020-07-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9,-,-,2000,-,2020
2020-07-20,EABL,East African Breweries Ltd,135,222.25,160,163,160.25,160,0.25,0.16%,90400,-,2020
2020-07-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.43,1.51,1.45,1.43,0.02,1.40%,65000,-,2020
2020-07-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-,2020
2020-07-20,UNGA,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-,2020
2020-07-20,SCOM,Safaricom Plc,23.5,37,26.8,27.3,27,27,-,-,6843000,-,2020
2020-07-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5.5,5.9,5.56,5.8,-0.24,4.14%,28400,-,2020
2020-07-20,GLD,ABSA NewGold ETF,1470,2100,1835,1835,1835,1835,-,-,-,-,2020
2020-07-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,166.03,167.64,166.34,166.43,-0.09,0.05%,-,-,2020
2020-07-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,175.45,176.92,175.56,175.72,-0.16,0.09%,-,-,2020
2020-07-20,^N20I,NSE 20-Share Index,1723.96,2647.58,1909.63,1909.63,1909.63,1909.36,0.27,0.01%,-,-,2020
2020-07-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3105.8,3105.8,3105.8,3107.31,-1.51,0.05%,-,-,2020
2020-07-20,^NASI,NSE All-Share Index,124.3,169.35,132.22,132.22,132.22,132.25,-0.03,0.02%,-,-,2020
2020-07-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1612.12,1612.12,1612.12,1613.71,-1.59,0.10%,-,-,2020
2020-07-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1289.4,1289.4,1289.4,1293.67,-4.27,0.33%,-,-,2020
2020-07-21,EGAD,Eaagads Ltd,8.2,14.5,10,10,10,10,-,-,500,-,2020
2020-07-21,KUKZ,Kakuzi Plc,300,397,360,360,360,360,-,-,-,-,2020
2020-07-21,KAPC,Kapchorua Tea Kenya Plc,59,90,90,90,90,90,-,-,-,-,2020
2020-07-21,LIMT,Limuru Tea Plc,360,475,385,385,385,385,-,-,-,-,2020
2020-07-21,SASN,Sasini Plc,14.8,20,16.4,17.7,17.4,17.4,-,-,2000,-,2020
2020-07-21,WTK,Williamson Tea Kenya Plc,92,150,143.25,148,147.5,143.25,4.25,2.97%,3500,-,2020
2020-07-21,CGEN,Car and General (K) Ltd,20,26,22.5,22.5,22.5,22.5,-,-,-,-,2020
2020-07-21,ABSA,ABSA Bank Kenya Plc,8.5,14.2,8.96,9.5,9.02,9.18,-0.16,1.74%,614700,-,2020
2020-07-21,BKG,BK Group Plc,12.15,22.7,16.7,17,16.7,16.7,-,-,975800,-,2020
2020-07-21,COOP,Co-operative Bank of Kenya Ltd,10.2,16,11.5,11.85,11.65,11.8,-0.15,1.27%,315300,-,2020
2020-07-21,DTK,Diamond Trust Bank Kenya Ltd,58.5,118,68,70,69.75,69,0.75,1.09%,8000,-,2020
2020-07-21,EQTY,Equity Group Holdings Plc,28,54,32.7,33.7,33,33.85,-0.85,2.51%,942100,-,2020
2020-07-21,HFCK,HF Group Ltd,2.86,6.1,3.89,4,3.95,3.99,-0.04,1.00%,45100,-,2020
2020-07-21,IMH,I & M Holdings Plc,42.5,59,48.5,48.5,48.5,49.25,-0.75,1.52%,50000,-,2020
2020-07-21,KCB,KCB Group Plc,30,53,34.2,35.25,34.8,35.05,-0.25,0.71%,1197000,-,2020
2020-07-21,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,2020
2020-07-21,NCBA,NCBA Group Plc,20,33.18,25,26.3,25.7,26.1,-0.4,1.53%,9500,-,2020
2020-07-21,SBIC,Stanbic Holdings Plc,72.25,118.5,78.5,78.5,78.5,78.5,-,-,200,-,2020
2020-07-21,SCBK,Standard Chartered Bank Kenya Ltd,135,215,155,163,159.5,159.75,-0.25,0.16%,3300,-,2020
2020-07-21,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2020
2020-07-21,EVRD,Eveready East Africa Ltd,0.75,1.5,0.99,1,0.99,1.07,-0.08,7.48%,18100,-,2020
2020-07-21,XPRS,Express Kenya Plc,2.5,6.5,3.8,4,3.86,4.01,-0.15,3.74%,2000,-,2020
2020-07-21,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,-,-,-,-,2020
2020-07-21,LKL,Longhorn Publishers Plc,4.21,6.5,4.5,4.9,4.52,4.75,-0.23,4.84%,24500,-,2020
2020-07-21,NBV,Nairobi Business Ventures Ltd,0.49,6,0.6,0.6,0.6,0.6,-,-,2100,-,2020
2020-07-21,NMG,Nation Media Group Plc,9,37.75,12,12.65,12.35,12.1,0.25,2.07%,6100,-,2020
2020-07-21,SMER,Sameer Africa Plc,1.91,4.62,3.85,3.85,3.85,4.1,-0.25,6.10%,4000,-,2020
2020-07-21,SGL,Standard Group Plc,18,27,22.45,22.45,22.45,24.9,-2.45,9.84%,100,-,2020
2020-07-21,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,13.5,13.5,13.5,13.1,0.4,3.05%,15000,-,2020
2020-07-21,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.35,0.37,0.36,0.35,0.01,2.86%,228500,-,2020
2020-07-21,SCAN,WPP ScanGroup Plc,5.8,25,19.45,20,19.8,19.6,0.2,1.02%,335400,-,2020
2020-07-21,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2020
2020-07-21,BAMB,Bamburi Cement Ltd,19.05,72.75,26.4,26.9,26.5,26.9,-0.4,1.49%,1000,-,2020
2020-07-21,CRWN,Crown Paints Kenya Plc,36,66,46.9,46.9,46.9,46.9,-,-,-,-,2020
2020-07-21,CABL,East African Cables Ltd,1.26,2.55,2.3,2.3,2.3,2.36,-0.06,2.54%,1000,-,2020
2020-07-21,PORT,East African Portland Cement Ltd,10,16,13.85,13.85,13.85,13.85,-,-,-,-,2020
2020-07-21,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.8,5.92,5.9,5.9,-,-,583300,-,2020
2020-07-21,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-,2020
2020-07-21,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2020
2020-07-21,KPLC,Kenya Power and Lighting Company Plc,1.16,3,1.89,1.93,1.92,1.91,0.01,0.52%,926000,-,2020
2020-07-21,TOTL,Total Kenya Ltd,21,29,24,24.25,24,24,-,-,2100,-,2020
2020-07-21,UMME,Umeme Ltd,5.86,8.6,7.6,7.66,7.6,7.58,0.02,0.26%,67400,-,2020
2020-07-21,BRIT,Britam Holdings Plc,5.7,10.65,7.4,7.4,7.4,7.42,-0.02,0.27%,4400,-,2020
2020-07-21,CIC,CIC Insurance Group Ltd,1.95,3,2.25,2.3,2.26,2.35,-0.09,3.83%,31600,-,2020
2020-07-21,JUB,Jubilee Holdings Ltd,210,360,240,240,240,240,-,-,100,-,2020
2020-07-21,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.38,2.5,2.45,2.41,0.04,1.66%,568400,-,2020
2020-07-21,LBTY,Liberty Kenya Holdings Ltd,6.8,10.65,8,8,8,7.9,0.1,1.27%,100,-,2020
2020-07-21,SLAM,Sanlam Kenya Plc,11,18.8,13,13,13,13.9,-0.9,6.47%,100,-,2020
2020-07-21,CTUM,Centum Investment Company Plc,15.15,29.5,23.5,24,23.6,23.2,0.4,1.72%,9300,-,2020
2020-07-21,HAFR,Home Afrika Ltd,0.3,0.6,0.45,0.48,0.46,0.48,-0.02,4.17%,31900,-,2020
2020-07-21,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-,2020
2020-07-21,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.5,2.5,2.5,2.5,-,-,100,-,2020
2020-07-21,TCL,Trans-Century Plc,1.1,2.68,2.25,2.45,2.32,2.34,-0.02,0.85%,222100,-,2020
2020-07-21,NSE,Nairobi Securities Exchange Plc,6.5,12,6.8,7,6.92,7,-0.08,1.14%,7600,-,2020
2020-07-21,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-,2020
2020-07-21,BAT,British American Tobacco Kenya Plc,305,500,310,310,310,310,-,-,154800,-,2020
2020-07-21,CARB,Carbacid Investments Plc,7.2,13,8.5,8.98,8.94,9,-0.06,0.67%,5100,-,2020
2020-07-21,EABL,East African Breweries Ltd,135,222.25,161,162,161,160.25,0.75,0.47%,2600,-,2020
2020-07-21,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.43,1.53,1.5,1.45,0.05,3.45%,13600,-,2020
2020-07-21,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-,2020
2020-07-21,UNGA,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-,2020
2020-07-21,SCOM,Safaricom Plc,23.5,37,26.45,27.2,26.7,27,-0.3,1.11%,31735500,-,2020
2020-07-21,FAHR,Stanlib Fahari Income-REIT,4.98,10,5.52,5.8,5.76,5.56,0.2,3.60%,5500,-,2020
2020-07-21,GLD,ABSA NewGold ETF,1470,2100,1860,1860,1860,1835,25,1.36%,100,-,2020
2020-07-21,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,163.31,166.76,164.68,166.34,-1.66,1.00%,-,-,2020
2020-07-21,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,172.39,176.2,173.91,175.56,-1.65,0.94%,-,-,2020
2020-07-21,^N20I,NSE 20-Share Index,1723.96,2647.58,1906.25,1906.25,1906.25,1909.63,-3.38,0.18%,-,-,2020
2020-07-21,^N25I,NSE 25-Share Index,2935.01,4163.56,3076.64,3076.64,3076.64,3105.8,-29.16,0.94%,-,-,2020
2020-07-21,^NASI,NSE All-Share Index,124.3,169.35,130.79,130.79,130.79,132.22,-1.43,1.08%,-,-,2020
2020-07-21,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1597.17,1597.17,1597.17,1612.12,-14.95,0.93%,-,-,2020
2020-07-21,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1275.07,1275.07,1275.07,1289.4,-14.33,1.11%,-,-,2020
2020-07-22,EGAD,Eaagads Ltd,8.2,14.5,10,10,10,10,-,-,-,-,2020
2020-07-22,KUKZ,Kakuzi Plc,300,397,360,360,360,360,-,-,-,-,2020
2020-07-22,KAPC,Kapchorua Tea Kenya Plc,59,90,90,90,90,90,-,-,-,-,2020
2020-07-22,LIMT,Limuru Tea Plc,360,475,385,385,385,385,-,-,-,-,2020
2020-07-22,SASN,Sasini Plc,14.8,20,17.5,18,17.85,17.4,0.45,2.59%,300,-,2020
2020-07-22,WTK,Williamson Tea Kenya Plc,92,150,143.25,147.5,145.5,147.5,-2,1.36%,600,-,2020
2020-07-22,CGEN,Car and General (K) Ltd,20,26,22.5,22.5,22.5,22.5,-,-,-,-,2020
2020-07-22,ABSA,ABSA Bank Kenya Plc,8.5,14.2,8.98,9.16,9.02,9.02,-,-,517300,-,2020
2020-07-22,BKG,BK Group Plc,12.15,22.7,16.7,16.7,16.7,16.7,-,-,-,-,2020
2020-07-22,COOP,Co-operative Bank of Kenya Ltd,10.2,16,11.65,11.95,11.75,11.65,0.1,0.86%,107600,-,2020
2020-07-22,DTK,Diamond Trust Bank Kenya Ltd,58.5,118,68,68,68,69.75,-1.75,2.51%,5300,-,2020
2020-07-22,EQTY,Equity Group Holdings Plc,28,54,31.6,32.8,31.75,33,-1.25,3.79%,10131100,-,2020
2020-07-22,HFCK,HF Group Ltd,2.86,6.1,3.96,4,3.96,3.95,0.01,0.25%,7200,-,2020
2020-07-22,IMH,I & M Holdings Plc,42.5,59,49.95,49.95,49.95,48.5,1.45,2.99%,900,-,2020
2020-07-22,KCB,KCB Group Plc,30,53,34.1,35,34.25,34.8,-0.55,1.58%,3591200,-,2020
2020-07-22,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,2020
2020-07-22,NCBA,NCBA Group Plc,20,33.18,25.5,26.25,25.55,25.7,-0.15,0.58%,15900,-,2020
2020-07-22,SBIC,Stanbic Holdings Plc,72.25,118.5,76,79,79,78.5,0.5,0.64%,50700,-,2020
2020-07-22,SCBK,Standard Chartered Bank Kenya Ltd,135,215,158,160,158.5,159.5,-1,0.63%,1900,-,2020
2020-07-22,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2020
2020-07-22,EVRD,Eveready East Africa Ltd,0.75,1.5,0.98,1.07,1.01,0.99,0.02,2.02%,1700,-,2020
2020-07-22,XPRS,Express Kenya Plc,2.5,6.5,3.8,3.8,3.8,3.86,-0.06,1.55%,300,-,2020
2020-07-22,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,-,-,-,-,2020
2020-07-22,LKL,Longhorn Publishers Plc,4.21,6.5,4.9,4.9,4.9,4.52,0.38,8.41%,400,-,2020
2020-07-22,NBV,Nairobi Business Ventures Ltd,0.49,6,0.58,0.6,0.58,0.6,-0.02,3.33%,1800,-,2020
2020-07-22,NMG,Nation Media Group Plc,9,37.75,11.7,12.65,11.85,12.35,-0.5,4.05%,185100,-,2020
2020-07-22,SMER,Sameer Africa Plc,1.91,4.62,3.85,3.85,3.85,3.85,-,-,3800,-,2020
2020-07-22,SGL,Standard Group Plc,18,27,24,24,24,22.45,1.55,6.90%,100,-,2020
2020-07-22,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,13.15,13.6,13.45,13.5,-0.05,0.37%,5800,-,2020
2020-07-22,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.35,0.37,0.35,0.36,-0.01,2.78%,91000,-,2020
2020-07-22,SCAN,WPP ScanGroup Plc,5.8,25,19.4,20.5,19.6,19.8,-0.2,1.01%,499000,-,2020
2020-07-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2020
2020-07-22,BAMB,Bamburi Cement Ltd,19.05,72.75,26,26.5,26.1,26.5,-0.4,1.51%,10400,-,2020
2020-07-22,CRWN,Crown Paints Kenya Plc,36,66,46.9,46.9,46.9,46.9,-,-,-,-,2020
2020-07-22,CABL,East African Cables Ltd,1.26,2.55,2.25,2.3,2.29,2.3,-0.01,0.43%,3500,-,2020
2020-07-22,PORT,East African Portland Cement Ltd,10,16,13.85,13.85,13.85,13.85,-,-,-,-,2020
2020-07-22,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.8,5.98,5.9,5.9,-,-,357200,-,2020
2020-07-22,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-,2020
2020-07-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2020
2020-07-22,KPLC,Kenya Power and Lighting Company Plc,1.16,3,1.88,1.92,1.89,1.92,-0.03,1.56%,615400,-,2020
2020-07-22,TOTL,Total Kenya Ltd,21,29,24,24.2,24.1,24,0.1,0.42%,200,-,2020
2020-07-22,UMME,Umeme Ltd,5.86,8.6,7.6,7.7,7.62,7.6,0.02,0.26%,24100,-,2020
2020-07-22,BRIT,Britam Holdings Plc,5.7,10.65,7,7.4,7.16,7.4,-0.24,3.24%,4500,-,2020
2020-07-22,CIC,CIC Insurance Group Ltd,1.95,3,2.25,2.4,2.39,2.26,0.13,5.75%,107000,-,2020
2020-07-22,JUB,Jubilee Holdings Ltd,210,360,240,240,240,240,-,-,100,-,2020
2020-07-22,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.35,2.45,2.4,2.45,-0.05,2.04%,334900,-,2020
2020-07-22,LBTY,Liberty Kenya Holdings Ltd,6.8,10.65,7.9,8,7.9,8,-0.1,1.25%,1100,-,2020
2020-07-22,SLAM,Sanlam Kenya Plc,11,18.8,14,14,14,13,1,7.69%,100,-,2020
2020-07-22,CTUM,Centum Investment Company Plc,15.15,29.5,23.45,24,24,23.6,0.4,1.69%,6300,-,2020
2020-07-22,HAFR,Home Afrika Ltd,0.3,0.6,0.44,0.48,0.45,0.46,-0.01,2.17%,60000,-,2020
2020-07-22,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-,2020
2020-07-22,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.25,2.25,2.25,2.5,-0.25,10.00%,400,-,2020
2020-07-22,TCL,Trans-Century Plc,1.1,2.68,2.28,2.3,2.3,2.32,-0.02,0.86%,401800,-,2020
2020-07-22,NSE,Nairobi Securities Exchange Plc,6.5,12,6.78,7,6.84,6.92,-0.08,1.16%,28100,-,2020
2020-07-22,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,100,-,2020
2020-07-22,BAT,British American Tobacco Kenya Plc,305,500,310,310,310,310,-,-,200,-,2020
2020-07-22,CARB,Carbacid Investments Plc,7.2,13,8.9,8.9,8.9,8.94,-0.04,0.45%,300,-,2020
2020-07-22,EABL,East African Breweries Ltd,135,222.25,160.25,165,161,161,-,-,158300,-,2020
2020-07-22,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.45,1.51,1.45,1.5,-0.05,3.33%,37100,-,2020
2020-07-22,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-,2020
2020-07-22,UNGA,Unga Group Ltd,26.1,34.05,28,28,28,28.05,-0.05,0.18%,100,-,2020
2020-07-22,SCOM,Safaricom Plc,23.5,37,26.5,27.35,26.85,26.7,0.15,0.56%,21409800,-,2020
2020-07-22,FAHR,Stanlib Fahari Income-REIT,4.98,10,5.8,5.8,5.8,5.76,0.04,0.69%,2100,-,2020
2020-07-22,GLD,ABSA NewGold ETF,1470,2100,1860,1860,1860,1860,-,-,-,-,2020
